RadiusFromCore,Density,Pressure,VelocityMagnitude
1.0822,532757,53075.7,0.0310191
1.10939,1.09666e+06,109466,0.0312141
1.14115,62992,6099.2,0.0317797
1.07539,407683,40568.3,0.0318581
1.06134,3.0583e+06,305630,0.0318819
1.0907,106435,10443.5,0.0295023
1.08939,679496,67749.6,0.0290461
1.1107,1.05548e+06,105348,0.0396805
1.07251,2.19168e+06,218968,0.0291554
1.10812,390142,38814.2,0.0263644
1.07456,1.69077e+06,168877,0.0290028
1.07477,1.74288e+06,174088,0.0288534
1.07713,1.17973e+06,117773,0.0378807
1.13112,65718.5,6371.85,0.0300374
1.08143,564893,56289.3,0.030061
1.07651,1.01464e+06,101264,0.0288603
1.06833,1.75907e+06,175707,0.0293308
1.07809,1.17091e+06,116891,0.0381534
1.14169,24634.9,2263.49,0.0426677
1.07461,885608,88360.8,0.0302356
1.07168,1.19726e+06,119526,0.0285402
1.0689,1.67414e+06,167214,0.0290604
1.09479,42344.5,4034.45,0.0284869
1.08914,1.91485e+06,191285,0.0354501
1.0773,2.49949e+06,249749,0.0289338
1.08824,561845,55984.5,0.0377705
1.14594,175689,17368.9,0.0329708
1.10065,89668.6,8766.86,0.027405
1.06936,690075,68807.5,0.0296217
1.12742,403833,40183.3,0.0320378
1.10573,113289,11128.9,0.0290976
1.08137,696818,69481.8,0.0312658
1.0778,1.1005e+06,109850,0.033394
1.09353,1.23554e+06,123354,0.028726
1.08749,651450,64945,0.0375168
1.06598,1.71515e+06,171315,0.028853
1.08039,187060,18506,0.0325123
1.07118,2.39499e+06,239299,0.0312755
1.10559,813515,81151.5,0.0320608
1.07354,1.58267e+06,158067,0.0294866
1.09292,304436,30243.6,0.0323322
1.11339,26001.3,2400.13,0.0271809
1.07491,1.7051e+06,170310,0.0337652
1.07354,1.58268e+06,158068,0.0294858
1.102,1.31599e+06,131399,0.0287389
1.07836,953773,95177.3,0.0282401
1.07931,825013,82301.3,0.0285061
1.06438,1.27383e+06,127183,0.029565
1.08773,273011,27101.1,0.0317914
1.0922,1.28048e+06,127848,0.0335107
1.07818,254158,25215.8,0.0276276
1.06523,1.13481e+06,113281,0.0312608
1.06719,800406,79840.6,0.0322827
1.14001,32510.6,3051.06,0.028104
1.15041,35716.6,3371.66,0.0337244
1.10926,666194,66419.4,0.0305995
1.08792,256452,25445.2,0.0277767
1.10844,43861.8,4186.18,0.0279841
1.07983,694625,69262.5,0.0266993
1.09575,200990,19899,0.0331514
1.07804,275312,27331.2,0.0320567
1.12984,134681,13268.1,0.0319068
1.05875,357302,35530.2,0.032083
1.0949,969572,96757.2,0.0306775
1.08601,289840,28784,0.0292434
1.08264,477411,47541.1,0.0275641
1.08101,630668,62866.9,0.0291657
1.07786,974587,97258.7,0.0283582
1.10718,599894,59789.4,0.0286614
1.10603,502763,50076.3,0.0327059
1.08914,86390.9,8439.09,0.0300022
1.07809,508748,50674.8,0.0276623
1.11607,167307,16530.7,0.0310671
1.10211,1.22416e+06,122216,0.0302663
1.08502,764684,76268.4,0.0311661
1.08238,511548,50954.8,0.0260597
1.07174,1.14764e+06,114564,0.0296316
1.06176,817052,81505.2,0.0281215
1.06941,990350,98835,0.036013
1.06911,271266,26926.6,0.036779
1.11793,142240,14024,0.0316309
1.10959,774978,77297.8,0.0293442
1.07258,1.04148e+06,103948,0.0285784
1.08076,1.74209e+06,174009,0.0287995
1.1079,878691,87669.1,0.0291667
1.08591,346654,34465.4,0.0320681
1.13774,152198,15019.8,0.0290326
1.09241,1.44646e+06,144446,0.0313397
1.08495,932634,93063.4,0.0317429
1.08303,373591,37159.1,0.029579
1.08378,347995,34599.5,0.03236
1.11205,208965,20696.5,0.0321033
1.07338,549399,54739.9,0.0311695
1.08819,531589,52958.9,0.03086
1.06841,1.37719e+06,137519,0.030179
1.08723,370304,36830.4,0.0243793
1.13394,122954,12095.4,0.0318636
1.10117,1.46818e+06,146618,0.0289352
1.07035,532167,53016.7,0.0296676
1.10566,469709,46770.9,0.0347747
1.07537,1.44552e+06,144352,0.0323934
1.0828,630218,62821.8,0.0285198
1.08082,861432,85943.2,0.031144
1.11704,152087,15008.7,0.0319608
1.07724,1.28867e+06,128667,0.0300233
1.08748,773873,77187.3,0.03359
1.07815,1.16958e+06,116758,0.0285445
1.07031,1.41573e+06,141373,0.0282757
1.13873,134750,13275,0.0297133
1.06965,763254,76125.5,0.0290865
1.1011,51100.7,4910.07,0.0327325
1.09519,213323,21132.3,0.0260655
1.11425,68376.7,6637.67,0.0345885
1.08233,218031,21603.1,0.0316336
1.12834,283078,28107.8,0.0335096
1.08699,2.6132e+06,261120,0.0376763
1.09154,1.36001e+06,135801,0.0297527
1.08601,729339,72733.9,0.0391911
1.08306,1.28191e+06,127991,0.0279823
1.12413,580659,57865.9,0.0296598
1.1249,535068,53306.8,0.0309144
1.08865,603983,60198.3,0.0272337
1.08012,1.95375e+06,195175,0.0339973
1.10178,401329,39932.9,0.02873
1.0902,35093.3,3309.33,0.0281777
1.07955,976972,97497.2,0.0380703
1.0705,605368,60336.8,0.0306626
1.11343,252632,25063.2,0.0281325
1.10624,865420,86342,0.0380077
1.10236,821558,81955.8,0.0563394
1.07928,932386,93038.6,0.0384414
1.12318,266041,26404.1,0.0257187
1.08413,940292,93829.2,0.030883
1.08461,439237,43723.7,0.0278476
1.07308,2.05425e+06,205225,0.0348313
1.07881,2.06148e+06,205948,0.0311739
1.07788,986934,98493.4,0.0323188
1.13634,168696,16669.6,0.0327336
1.07184,628308,62630.8,0.0301842
1.07759,1.04379e+06,104179,0.0291455
1.07013,2.46595e+06,246395,0.0306668
1.07072,1.26726e+06,126526,0.029241
1.06114,1.80762e+06,180562,0.0312668
1.10901,644598,64259.8,0.0322305
1.07736,2.39111e+06,238911,0.0295543
1.1377,96865.1,9486.51,0.0292248
1.07591,2.79162e+06,278962,0.030227
1.09766,115568,11356.8,0.0302252
1.08376,1.10088e+06,109888,0.0324652
1.10473,247637,24563.7,0.0302956
1.1182,349580,34758,0.0312013
1.08107,699734,69773.4,0.0260996
1.13136,219355,21735.5,0.0328045
1.08074,640925,63892.5,0.0368979
1.10084,35483.8,3348.38,0.0276654
1.12882,310371,30837.1,0.0304614
1.09549,81630.4,7963.04,0.0330243
1.08141,1.52555e+06,152355,0.0274259
1.07152,2.17185e+06,216985,0.0331506
1.08996,210647,20864.7,0.0307461
1.08403,480645,47864.5,0.0333462
1.12875,697653,69565.3,0.030204
1.08318,236639,23463.9,0.0272046
1.11472,70392.9,6839.29,0.0350418
1.10555,440724,43872.4,0.0324128
1.09215,116915,11491.5,0.0270955
1.07362,929483,92748.3,0.0286686
1.08098,1.56525e+06,156325,0.0276375
1.1086,868399,86639.9,0.0303286
1.06257,1.54882e+06,154682,0.0288499
1.07834,219612,21761.2,0.0287332
1.07289,450004,44800.4,0.0310718
1.07693,1.06733e+06,106533,0.0296029
1.08789,247051,24505.1,0.0310512
1.07692,2.67016e+06,266816,0.0294353
1.08112,654744,65274.4,0.0309646
1.1045,61743.3,5974.33,0.0335075
1.08471,410765,40876.5,0.0345567
1.0789,835506,83350.6,0.0259726
1.14472,28572.7,2657.27,0.0276157
1.07325,2.07321e+06,207121,0.0280257
1.11546,189616,18761.6,0.0337873
1.0694,2.90322e+06,290122,0.0298052
1.06192,2.69684e+06,269484,0.0296821
1.07211,2.12552e+06,212352,0.0303355
1.0803,548776,54677.6,0.0294922
1.11218,857524,85552.4,0.0387576
1.07565,1.39685e+06,139485,0.0301251
1.13781,66484.2,6448.42,0.0305133
1.13896,66278.4,6427.84,0.0285386
1.07442,1.50417e+06,150217,0.0323419
1.07935,908249,90624.9,0.0334586
1.09003,221712,21971.2,0.0322533
1.07955,661888,65988.8,0.0308212
1.10379,72365.4,7036.54,0.0319284
1.07098,714785,71278.5,0.0301816
1.07992,633710,63171,0.0277859
1.07166,676762,67476.2,0.0268147
1.13201,517050,51504.9,0.0300139
1.06975,1.59287e+06,159087,0.0273336
1.14174,117467,11546.7,0.0306628
1.08617,436577,43457.7,0.0244808
1.11737,40422.9,3842.29,0.0330972
1.08633,2.81144e+06,280944,0.0298537
1.11362,428172,42617.2,0.0325356
1.06054,2.05341e+06,205141,0.0284318
1.08381,417868,41586.8,0.0415883
1.08507,843734,84173.4,0.0295856
1.07448,1.79906e+06,179706,0.029903
1.07334,1.69902e+06,169702,0.0289777
1.08549,293677,29167.7,0.0275685
1.12101,285939,28393.9,0.0301404
1.08177,558331,55633.1,0.0315867
1.07966,189330,18733,0.0312619
1.09546,70863.5,6886.35,0.0271305
1.08175,1.45051e+06,144851,0.0296084
1.09627,178800,17680,0.0310132
1.07904,1.03343e+06,103143,0.0357895
1.13574,42261.5,4026.15,0.0287082
1.10886,339398,33739.8,0.0291653
1.07677,1.33596e+06,133396,0.0309895
1.07307,1.9299e+06,192790,0.0298991
1.07907,871403,86940.3,0.0300199
1.0892,161973,15997.3,0.0312467
1.10253,733351,73135.1,0.0456866
1.09386,35696.8,3369.68,0.031886
1.07532,1.40032e+06,139832,0.0265154
1.13162,366969,36496.9,0.0290337
1.09405,748384,74638.4,0.0309998
1.07141,545810,54381,0.0304637
1.08601,2.86076e+06,285876,0.0320935
1.09076,138360,13636,0.0293229
1.11431,444749,44274.9,0.0350914
1.09027,125099,12309.9,0.0305244
1.07753,466723,46472.3,0.028596
1.1597,27334.3,2533.43,0.0279199
1.14579,175615,17361.5,0.0375255
1.0787,712590,71059,0.029197
1.14352,83224.3,8122.43,0.0287364
1.14349,31004.2,2900.42,0.0300485
1.07151,2.32241e+06,232041,0.0286456
1.06612,1.85542e+06,185342,0.0287986
1.07291,1.93792e+06,193592,0.0302855
1.07881,240295,23829.5,0.0306436
1.08045,637514,63551.4,0.0306146
1.06378,2.11964e+06,211764,0.030003
1.13082,53636.4,5163.64,0.0298925
1.11924,108390,10639,0.0274465
1.08443,440711,43871.1,0.0251523
1.10318,733208,73120.8,0.0287706
1.08554,429562,42756.2,0.038828
1.08165,770148,76814.8,0.0366962
1.07615,2.72482e+06,272282,0.0300699
1.12576,159222,15722.2,0.0319929
1.07309,528601,52660.1,0.0308179
1.10235,49649.2,4764.92,0.0378661
1.08056,1.77895e+06,177695,0.0278579
1.06096,1.85652e+06,185452,0.0304036
1.11396,213191,21119.1,0.0296078
1.07396,841214,83921.5,0.0331205
1.07316,946404,94440.4,0.0296246
1.08046,325445,32344.5,0.0288494
1.08889,509096,50709.6,0.0314919
1.11036,639359,63735.9,0.0346122
1.11061,587776,58577.7,0.0368225
1.09182,1.31165e+06,130965,0.0272272
1.13758,157317,15531.7,0.0270798
1.11318,101770,9977,0.0367694
1.09138,245153,24315.3,0.0297056
1.07108,912244,91024.4,0.0263338
1.09063,110733,10873.3,0.0295633
1.11406,89940.4,8794.04,0.0292451
1.12944,278250,27625,0.0314678
1.06404,2.16928e+06,216728,0.0300616
1.08939,187891,18589.1,0.0281516
1.09,197254,19525.4,0.0318078
1.11065,949858,94785.8,0.0310567
1.08461,855470,85347,0.0304047
1.10069,35175.6,3317.56,0.0423667
1.10259,1.2786e+06,127660,0.0282169
1.08699,291147,28914.7,0.0326733
1.06992,2.53806e+06,253606,0.0294526
1.08596,297594,29559.4,0.0385483
1.08108,543489,54148.9,0.030311
1.08151,660867,65886.7,0.0307896
1.0879,369024,36702.4,0.0299064
1.11866,140095,13809.5,0.0286781
1.07078,1.32878e+06,132678,0.0289305
1.06928,1.02537e+06,102337,0.0306247
1.07154,2.28267e+06,228067,0.0302375
1.07568,1.30307e+06,130107,0.0337591
1.08183,242391,24039.1,0.0323324
1.13384,269736,26773.6,0.0315756
1.13487,308901,30690.1,0.0314124
1.11301,465801,46380.1,0.0416682
1.09068,450103,44810.3,0.0305485
1.0989,116203,11420.3,0.0327597
1.13367,77234.4,7523.44,0.0319254
1.11078,267238,26523.8,0.0301824
1.07925,2.07628e+06,207428,0.0276452
1.11596,426152,42415.2,0.0294597
1.09302,50340.3,4834.03,0.186695
1.08642,238502,23650.2,0.0282704
1.08729,72785,7078.5,0.0316752
1.09176,445787,44378.7,0.0374489
1.11923,308213,30621.3,0.0328535
1.11602,497313,49531.3,0.0318681
1.06357,2.24226e+06,224026,0.0311774
1.08733,247722,24572.2,0.027768
1.08965,38357.4,3635.74,0.0263353
1.07537,1.4456e+06,144360,0.0323806
1.07478,1.64679e+06,164479,0.0289042
1.10435,564753,56275.3,0.0306825
1.13981,38739,3673.9,0.0298477
1.07892,265217,26321.7,0.0327177
1.11841,100315,9831.48,0.0349304
1.12569,388707,38670.7,0.0304509
1.13658,34224.1,3222.41,0.0290879
1.07061,1.29202e+06,129002,0.0305475
1.07525,334898,33289.8,0.032353
1.09125,396151,39415.1,0.0276652
1.07586,246734,24473.4,0.0325549
1.0868,128362,12636.2,0.0378621
1.13726,175304,17330.4,0.0329459
1.09439,903563,90156.3,0.0352726
1.13404,255487,25348.7,0.029483
1.1103,575302,57330.2,0.0341284
1.07408,1.46068e+06,145868,0.0300056
1.09277,283821,28182.1,0.0382855
1.07462,358313,35631.3,0.0317807
1.08712,216889,21488.9,0.0312529
1.09023,476495,47449.5,0.0297309
1.07272,612776,61077.6,0.0279102
1.08958,148975,14697.5,0.0293033
1.07594,1.29094e+06,128894,0.0309873
1.07278,1.89129e+06,188929,0.0311593
1.08569,348485,34648.5,0.0304711
1.1111,859799,85779.9,0.0322405
1.13103,93951.2,9195.12,0.0289549
1.09875,41750.2,3975.02,0.0315864
1.0847,986734,98473.4,0.0342119
1.07556,1.44757e+06,144557,0.0305032
1.1278,125815,12381.5,0.0322466
1.06979,2.63556e+06,263356,0.0304249
1.09541,161200,15920,0.0298265
1.07397,1.61286e+06,161086,0.0319653
1.1433,100841,9884.06,0.0308188
1.08944,1.88588e+06,188388,0.0293651
1.08015,354988,35298.8,0.0279423
1.09896,83354.2,8135.42,0.0287441
1.07769,523317,52131.7,0.0314247
1.08478,322608,32060.8,0.028796
1.07339,909650,90765,0.0287297
1.07003,1.40089e+06,139889,0.0288911
1.13432,275422,27342.2,0.0301087
1.15064,33007.1,3100.71,0.0310928
1.12661,224894,22289.4,0.0281652
1.1393,177362,17536.2,0.0312894
1.13642,72193.5,7019.35,0.0299721
1.08283,1.2828e+06,128080,0.0316887
1.08289,1.36019e+06,135819,0.0337837
1.07402,1.69835e+06,169635,0.0331251
1.14199,29086.6,2708.66,0.0289163
1.10713,216229,21422.9,0.0319913
1.12616,89821.6,8782.16,0.0283406
1.13277,173399,17139.9,0.0326597
1.11538,242967,24096.7,0.0322371
1.08623,90675.3,8867.53,0.0270041
1.10955,250372,24837.2,0.0305862
1.07723,1.48207e+06,148007,0.0262708
1.08141,467994,46599.4,0.0315851
1.0828,518417,51641.7,0.0297244
1.07455,1.50277e+06,150077,0.0372293
1.07848,770460,76846,0.0303308
1.10719,627987,62598.7,0.0323739
1.08965,155076,15307.6,0.0311937
1.07652,1.08922e+06,108722,0.0341809
1.07148,1.21232e+06,121032,0.0292289
1.09463,749520,74752,0.032067
1.06287,1.51544e+06,151344,0.02981
1.13666,30136.4,2813.64,0.0281031
1.08957,371534,36953.4,0.0285588
1.13775,170502,16850.2,0.0298805
1.12755,50269.8,4826.98,0.0312294
1.12612,48249.1,4624.91,0.0352258
1.09929,50548.6,4854.86,0.027899
1.11858,30163.5,2816.35,0.0277088
1.13505,201821,19982.1,0.0297843
1.0992,36195.8,3419.58,0.0268921
1.08753,590393,58839.3,0.0296038
1.07332,1.8644e+06,186240,0.0296085
1.11589,424689,42268.9,0.0307215
1.14498,28010.5,2601.05,0.0276157
1.08169,514698,51269.8,0.0330588
1.1299,125957,12395.7,0.0308708
1.06322,2.45326e+06,245126,0.0281394
1.06314,2.7284e+06,272640,0.0315937
1.08659,250763,24876.3,0.0306811
1.1235,50701.6,4870.16,0.0758894
1.10808,340684,33868.4,0.0300962
1.14962,29309.3,2730.93,0.0284312
1.07395,1.96451e+06,196251,0.0281611
1.07239,2.12481e+06,212281,0.0326639
1.07842,2.19491e+06,219291,0.029197
1.08229,566313,56431.3,0.0328994
1.0878,633729,63172.9,0.0281224
1.0895,1.05912e+06,105712,0.0321504
1.08764,218950,21695,0.0266211
1.08844,77706.8,7570.68,0.0275746
1.14067,89840,8784,0.0311805
1.08099,62740.1,6074.01,0.0311849
1.08724,243193,24119.3,0.0289522
1.13284,291425,28942.5,0.0306765
1.13146,370142,36814.2,0.0282179
1.14006,56225.4,5422.54,0.0294397
1.13877,48352,4635.2,0.0333744
1.12987,42885.1,4088.51,0.0274009
1.10269,1.18003e+06,117803,0.0303579
1.07475,1.60974e+06,160774,0.030408
1.10996,1.13518e+06,113318,0.0467389
1.1183,44596.1,4259.61,0.031987
1.07624,1.41157e+06,140957,0.0256788
1.09927,34844.1,3284.41,0.0283676
1.07252,1.9187e+06,191670,0.029063
1.11276,894109,89210.9,0.0326697
1.0713,627765,62576.5,0.0266848
1.07332,1.86443e+06,186243,0.0296076
1.07465,1.69324e+06,169124,0.0294565
1.13239,41539.5,3953.95,0.0328525
1.12053,117387,11538.7,0.0232638
1.07346,1.96017e+06,195817,0.0297275
1.07507,1.6565e+06,165450,0.0303045
1.09308,300010,29801,0.0321272
1.07781,1.12717e+06,112517,0.0318215
1.11928,116647,11464.7,0.0264208
1.1081,32111.5,3011.15,0.030846
1.07098,1.31661e+06,131461,0.0284202
1.1422,34584.3,3258.43,0.0303106
1.07298,419272,41727.2,0.0304091
1.09101,42567.3,4056.73,0.0293283
1.14479,71017.8,6901.78,0.0340895
1.14422,25816.9,2381.69,0.0275634
1.07335,1.03806e+06,103606,0.0275529
1.15029,37433.3,3543.33,0.0295005
1.10269,320043,31804.3,0.0343802
1.1581,32802.3,3080.23,0.029636
1.14425,109519,10751.9,0.0305437
1.13483,262958,26095.8,0.0263268
1.07942,1.9625e+06,196050,0.0276861
1.10188,81607.5,7960.75,0.0441927
1.06417,2.14654e+06,214454,0.0304871
1.08253,1.17228e+06,117028,0.0300779
1.11378,566448,56444.8,0.0304036
1.07159,2.10435e+06,210235,0.0299422
1.15926,25297.5,2329.75,0.0273285
1.09365,112559,11055.9,0.0325398
1.08148,669832,66783.2,0.0275849
1.07613,1.22918e+06,122718,0.0288219
1.07428,1.71455e+06,171255,0.0297908
1.14202,35169.9,3316.99,0.0294338
1.07408,618676,61667.6,0.0356716
1.0961,73437.3,7143.73,0.0387024
1.09847,63334.9,6133.49,0.0808692
1.10899,465485,46348.5,0.0309487
1.13115,164131,16213.1,0.0279258
1.11318,70079,6807.9,0.0294778
1.13643,38528.7,3652.87,0.0300134
1.06184,1.70116e+06,169916,0.0293446
1.06935,783390,78139,0.0303621
1.13509,40236.1,3823.61,0.0308641
1.06332,1.31019e+06,130819,0.0307149
1.08527,307625,30562.5,0.0284626
1.07933,372493,37049.3,0.0294273
1.08143,301169,29916.9,0.0326859
1.14032,127342,12534.2,0.0287971
1.08992,235787,23378.7,0.0300287
1.11842,554486,55248.6,0.029797
1.07774,326882,32488.2,0.0303294
1.08057,1.81826e+06,181626,0.0298261
1.12357,205648,20364.8,0.0301227
1.08749,661092,65909.2,0.0353084
1.08098,505574,50357.4,0.0330705
1.08561,729978,72797.8,0.0297267
1.07678,1.27042e+06,126842,0.0344452
1.0775,1.19259e+06,119059,0.0345475
1.145,26689.6,2468.96,0.0277501
1.12844,257688,25568.8,0.0302319
1.0808,494501,49250.1,0.0303873
1.11526,128523,12652.3,0.035243
1.12514,465257,46325.7,0.0296372
1.09274,280907,27890.7,0.0303246
1.10381,659388,65738.8,0.0325792
1.07019,2.51118e+06,250918,0.0310656
1.08734,544069,54206.9,0.0288368
1.07763,2.41501e+06,241301,0.0302245
1.10117,102598,10059.8,0.0277046
1.07959,363355,36135.5,0.0288594
1.12593,136528,13452.8,0.0302976
1.06543,1.0118e+06,100980,0.0306357
1.07335,931722,92972.2,0.0294492
1.07294,942780,94078,0.0308114
1.07139,1.27484e+06,127284,0.0277586
1.10171,1.36049e+06,135849,0.0299801
1.06936,1.6358e+06,163380,0.0284934
1.14116,133585,13158.5,0.0311491
1.08252,1.31665e+06,131465,0.0316187
1.11727,278673,27667.3,0.0328715
1.15161,25125.2,2312.52,0.0271565
1.13024,409200,40720,0.0298131
1.08242,1.31247e+06,131047,0.0307227
1.08145,644723,64272.3,0.0274346
1.1115,809880,80788,0.0295914
1.07919,774108,77210.8,0.0290438
1.07289,1.90812e+06,190612,0.034583
1.11249,105601,10360.1,0.0303691
1.07933,1.91386e+06,191186,0.0306133
1.08169,643429,64142.9,0.0308043
1.08031,2.00888e+06,200688,0.0275274
1.10148,1.3651e+06,136310,0.0302955
1.08247,534004,53200.4,0.0301277
1.13024,110185,10818.5,0.033828
1.07477,1.74288e+06,174088,0.0288527
1.07237,2.13192e+06,212992,0.0308436
1.06099,1.9785e+06,197650,0.0286437
1.099,1.02309e+06,102109,0.034326
1.10499,528259,52625.9,0.0279983
1.08214,499826,49782.6,0.0276592
1.06979,2.63556e+06,263356,0.0304245
1.07874,391834,38983.4,0.0290985
1.10367,254695,25269.5,0.0302398
1.06845,692427,69042.7,0.0293778
1.11217,553456,55145.6,0.0402357
1.08328,364110,36211,0.0285491
1.0829,207908,20590.8,0.0296936
1.08323,1.46174e+06,145974,0.0253847
1.08795,220593,21859.3,0.0293532
1.09175,378318,37631.8,0.0277775
1.13331,251746,24974.6,0.0302879
1.0787,890773,88877.3,0.0296583
1.08307,1.24732e+06,124532,0.029902
1.08774,212691,21069.1,0.0273235
1.08599,1.00255e+06,100055,0.0243574
1.13269,33485.3,3148.53,0.0291548
1.06987,667394,66539.4,0.0301355
1.07717,306522,30452.2,0.0331916
1.09369,649210,64721,0.0303382
1.10243,147274,14527.4,0.0281993
1.07862,837810,83581,0.0283373
1.07195,2.18827e+06,218627,0.0321411
1.10843,666715,66471.5,0.0420401
1.07238,1.96178e+06,195978,0.0303263
1.08376,418371,41637.1,0.0297246
1.07537,1.44553e+06,144353,0.032385
1.1222,225763,22376.3,0.0335202
1.06011,3.60774e+06,360574,0.0293751
1.09675,61801.2,5980.12,0.030735
1.07028,2.52631e+06,252431,0.0287491
1.06537,1.08773e+06,108573,0.0278998
1.09097,1.5265e+06,152450,0.0344281
1.1109,557185,55518.5,0.0329106
1.13846,143622,14162.2,0.0311737
1.08278,523997,52199.7,0.0300969
1.07258,573233,57123.3,0.0269028
1.0761,1.45094e+06,144894,0.0278773
1.08189,1.21409e+06,121209,0.0298224
1.11544,51477,4947.7,0.0312763
1.0995,92032.1,9003.21,0.0282946
1.09117,205826,20382.6,0.0310913
1.11206,845263,84326.3,0.0330161
1.1118,26254,2425.4,0.0276758
1.08426,419851,41785.1,0.0278116
1.11712,47273.5,4527.35,0.0288159
1.08395,390581,38858.1,0.0279043
1.07477,1.71589e+06,171389,0.0282878
1.08103,628640,62664,0.0305699
1.08891,334473,33247.3,0.0299236
1.11295,205117,20311.7,0.0329639
1.07129,2.5378e+06,253580,0.0356322
1.10015,1.63912e+06,163712,0.0294229
1.09057,142874,14087.4,0.0265171
1.08221,1.29603e+06,129403,0.0304886
1.0833,480538,47853.8,0.0307477
1.06119,240191,23819.1,0.0304517
1.13433,177393,17539.3,0.0302588
1.07616,1.40263e+06,140063,0.0309916
1.07659,682205,68020.5,0.0251146
1.07038,2.29123e+06,228923,0.0328059
1.10673,34721.3,3272.13,0.0304084
1.07384,449714,44771.4,0.0298577
1.10041,40129.5,3812.95,0.0309298
1.08186,185226,18322.6,0.032007
1.07212,541896,53989.6,0.03243
1.06993,1.43986e+06,143786,0.0290778
1.07778,2.25109e+06,224909,0.0315501
1.13061,25722.8,2372.28,0.0275433
1.13583,198437,19643.7,0.0421145
1.07691,1.27912e+06,127712,0.0357957
1.08467,394017,39201.7,0.0263028
1.07906,197586,19558.6,0.0295903
1.08693,217651,21565.1,0.028078
1.08155,1.46558e+06,146358,0.0295248
1.09452,153544,15154.4,0.0276993
1.09736,120400,11840,0.0292286
1.08344,362440,36044,0.0324079
1.12147,154925,15292.5,0.0250645
1.0844,284410,28241,0.0303072
1.08413,1.12808e+06,112608,0.0392091
1.06537,506586,50458.6,0.0313871
1.08114,1.80128e+06,179928,0.0285583
1.11781,99537.1,9753.71,0.0316478
1.11064,56689,5468.9,0.0330388
1.10284,651427,64942.7,0.0305182
1.13998,59311.6,5731.16,0.0324235
1.07319,1.96861e+06,196661,0.030132
1.07466,1.78619e+06,178419,0.029355
1.08868,499000,49700,0.0331093
1.08971,483966,48196.6,0.0373262
1.10036,47473.9,4547.39,0.0301828
1.07654,595790,59379.1,0.0300269
1.07359,542356,54035.6,0.0344077
1.07284,478861,47686.1,0.0295351
1.08405,139286,13728.6,0.0260437
1.14069,107192,10519.2,0.0249361
1.13823,199408,19740.8,0.0272307
1.14053,139190,13719,0.0293215
1.15875,31029.6,2902.96,0.0301603
1.08207,596705,59470.5,0.0281174
